35.02564574300004,0.6557667349998155,0.9919000267982483
28.83037371599994,0.6508419259998846,0.9915000200271606
29.23147174099995,0.6571384760000001,0.9911999702453613
28.979865775999997,0.659675469999911,0.9918000102043152
29.42620795999983,0.6559920339996097,0.9925000071525574
29.419939099999738,0.636054662999868,0.9916999936103821
29.869411361000402,0.6504084460002559,0.9925000071525574
30.88144190300045,0.6509487390003414,0.9908999800682068
30.509579161000147,0.6395199220000904,0.9912999868392944
31.10669677399983,0.6534963449998941,0.991100013256073
